orgao_superior_codigo_siorg,orgao_superior_nome,orgao_nome,ano_mes_referencia,sigla_codigo_cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado Técnico,1,1,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado Técnico,95,95,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado Técnico,277,265,12
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado Técnico,67,67,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Gerência Executiva,10,10,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Gerência Executiva,45,44,1
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Gerência Executiva,4,4,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,11,11,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,8,8,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,2,2,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,13,13,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,3,3,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,1,1,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,2,2,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,1,1,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,2,2,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,80,78,2
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,40,38,2
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,10,8,2
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,4,4,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,1,1,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Função Gratificada,33,32,1
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Função Gratificada,12,8,4
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Função Gratificada,7,7,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,2,2,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,1,1,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,15,14,1
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,4,4,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,1,1,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Funções Comissionadas do Poder Executivo,37,29,8
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Funções Comissionadas do Poder Executivo,36,33,3
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Funções Comissionadas do Poder Executivo,5,5,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Funções Comissionadas do Poder Executivo,1,1,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,7,7,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,7,7,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,20,15,5
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,52,48,4
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,25,25,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,5,5,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,36,32,4
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,30,28,2
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,24,20,4
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,9,9,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,4,3,1
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,93,89,4
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,117,116,1
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,145,129,16
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,27,25,2
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,2,2,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,31,30,1
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,29,27,2
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,6,6,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,2,2,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas Técnicas,3,1,2
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas Técnicas,8,3,5
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas Técnicas,5,4,1
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas Técnicas,3,1,2
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Função Gratificada,99,93,6
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Função Gratificada,61,51,10
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Função Gratificada,38,35,3
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Ministro de Estado,1,1,0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Cargo de Natureza Especial,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,10,9,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,10,9,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,5,4,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,5,4,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,13,13,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,13,13,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,4,3,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,4,3,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,4,4,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,4,4,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,58,53,5
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,58,53,5
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,17,17,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,17,17,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,3,3,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,3,3,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,8,8,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,8,8,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,7,7,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,7,7,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,2,2,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,2,2,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,4,4,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,4,4,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,7,7,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,7,7,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,17,17,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,17,17,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,34,34,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,34,34,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,9,9,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,9,9,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,5,5,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,5,5,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,18,18,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,18,18,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,7,6,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,7,6,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,37,35,2
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,37,35,2
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,30,29,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,30,29,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,34,32,2
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,34,32,2
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,27,21,6
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,27,21,6
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,35,35,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,35,35,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada,110,99,11
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada,110,99,11
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada,112,104,8
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada,112,104,8
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada,152,119,33
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada,152,119,33
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Natureza Especial,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Natureza Especial,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,11,10,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,11,10,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,9,9,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,9,9,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,5,5,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,5,5,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,4,3,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,4,3,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,2,2,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,2,2,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,8,8,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,8,8,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,10,9,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,10,9,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,8,7,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,8,7,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,2,2,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Direção e Assessoramento Superiores,2,2,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas do Poder Executivo,3,2,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas do Poder Executivo,3,2,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas do Poder Executivo,3,3,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas do Poder Executivo,3,3,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,5,5,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,5,5,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,6,6,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,6,6,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,15,14,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,15,14,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,40,40,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,40,40,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,51,46,5
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,51,46,5
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,16,14,2
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,16,14,2
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,22,19,3
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,22,19,3
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,21,20,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,21,20,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,13,13,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,13,13,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,30,29,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,30,29,1
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,16,14,2
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Funções Comissionadas Técnicas,16,14,2
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada Específica de Instituição de Ensino,3,3,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada Específica de Instituição de Ensino,3,3,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada Específica de Instituição de Ensino,10,7,3
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada Específica de Instituição de Ensino,10,7,3
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada,206,182,24
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada,206,182,24
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada,242,212,30
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada,242,212,30
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada,322,262,60
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Função Gratificada,322,262,60
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Cargo de Natureza Especial,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DA MARINHA,202110,Cargo de Natureza Especial,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DO EXERCITO,202110,Cargo de Direção,5,3,2
41066,MINISTÉRIO DA DEFESA,COMANDO DO EXERCITO,202110,Direção e Assessoramento Superiores,20,20,0
41066,MINISTÉRIO DA DEFESA,COMANDO DO EXERCITO,202110,Direção e Assessoramento Superiores,4,3,1
41066,MINISTÉRIO DA DEFESA,COMANDO DO EXERCITO,202110,Direção e Assessoramento Superiores,1,1,0
41066,MINISTÉRIO DA DEFESA,COMANDO DO EXERCITO,202110,Direção e Assessoramento Superiores,21,21,0
