orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,sigla_codigo_cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,FCP1023,48,44,4
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,FCP1024,10,10,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,FCT0004,12,6,6
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,FCT0005,3,2,1
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,FGR0001,89,82,7
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,FGR0002,87,76,11
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,FGR0003,88,72,16
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,MES0001,1,1,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MRE,202110,NE 0001,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CA 0001,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CA 0002,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CA 0003,16,16,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CAS0001,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CAS0002,2,1,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CCD0001,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CCD0002,4,4,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CCT0001,52,52,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CCT0002,46,45,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CCT0003,2,2,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CCT0004,91,90,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CCT0005,19,19,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CGE0001,19,19,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CGE0002,3,2,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CGE0003,19,18,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,21089,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,ANEEL,202110,CGE0004,13,11,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CA 0002,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CA 0003,3,3,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CAS0001,2,2,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CCD0001,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CCD0002,4,4,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CCT0001,41,35,6
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CCT0002,16,13,3
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CCT0003,47,44,3
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CCT0004,59,57,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CCT0005,37,34,3
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CGE0002,8,8,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CGE0003,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,222120,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,AGÊNCIA NACIONAL DE MINERAÇÃO,ANM,202110,CGE0004,20,19,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CA 0001,11,11,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CA 0002,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CA 0003,16,16,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CAS0001,21,20,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CAS0002,17,16,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CCD0001,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CCD0002,4,2,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CCT0001,8,8,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CCT0002,12,11,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CCT0003,113,110,3
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CCT0004,71,69,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CCT0005,55,54,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CGE0001,23,23,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CGE0002,4,4,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CGE0003,25,24,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,25281,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",ANP,202110,CGE0004,21,21,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1011,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1012,10,10,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1013,13,13,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1014,30,30,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1015,30,30,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1016,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1021,16,14,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1022,51,49,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1023,26,26,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1024,24,23,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1025,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1034,2,2,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,DAS1035,5,4,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1011,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1012,2,2,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1013,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1014,24,23,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1021,13,13,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1022,40,19,21
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1023,9,7,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1024,4,4,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1034,4,2,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1041,27,21,6
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FCP1042,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,FGR0001,49,49,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,MES0001,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MME,2852,MINISTÉRIO DE MINAS E ENERGIA,MME,MINISTÉRIO DE MINAS E ENERGIA,MME,202110,NE 0001,1,1,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CA 0002,11,8,3
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CAS0001,3,2,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CAS0002,1,1,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CCD0001,1,1,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CCD0002,4,3,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CCT0002,44,44,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CCT0003,15,14,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CCT0004,11,10,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CCT0005,79,78,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CGE0001,14,14,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CGE0002,4,3,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CGE0003,13,13,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,46876,AGÊNCIA NACIONAL DE ÁGUAS,ANA,AGÊNCIA NACIONAL DE ÁGUAS,ANA,202110,CGE0004,11,10,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,DAS1011,24,25,-1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,DAS1012,10,10,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,DAS1013,12,11,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,DAS1014,3,3,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,DAS1015,3,3,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,DAS1016,1,1,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,DAS1021,5,5,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,DAS1023,3,3,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,FCP1011,27,26,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,FGR0001,49,48,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,FGR0002,70,58,12
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,367,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,DNOCS,202110,FGR0003,22,18,4
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,202110,DAS1011,9,9,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,202110,DAS1012,16,15,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,202110,DAS1013,17,16,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,202110,DAS1014,37,33,4
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,202110,DAS1015,19,17,2
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,202110,DAS1016,8,7,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,202110,DAS1021,17,13,4
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,202110,DAS1022,35,34,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,MDR,202110,DAS1023,26,24,2
