cod_siorg,orgao_superior,orgao_administrativo,ano_mes_referencia,cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos,porcentagem_cargos_ocupados,porcentagem_cargos_vagos
235874,MINISTÉRIO DA CIDADANIA,MINISTÉRIO DA CIDADANIA,202110,Funções Comissionadas Técnicas,12,9,3,75.0,25.0
235874,MINISTÉRIO DA CIDADANIA,MINISTÉRIO DA CIDADANIA,202110,Funções Comissionadas Técnicas,16,12,4,75.0,25.0
235874,MINISTÉRIO DA CIDADANIA,MINISTÉRIO DA CIDADANIA,202110,Função Gratificada,26,19,7,73.07692307692308,26.923076923076923
235874,MINISTÉRIO DA CIDADANIA,MINISTÉRIO DA CIDADANIA,202110,Função Gratificada,7,6,1,85.71428571428571,14.285714285714286
235874,MINISTÉRIO DA CIDADANIA,MINISTÉRIO DA CIDADANIA,202110,Função Gratificada,3,3,0,100.0,0.0
235874,MINISTÉRIO DA CIDADANIA,MINISTÉRIO DA CIDADANIA,202110,Ministro de Estado,1,1,0,100.0,0.0
235874,MINISTÉRIO DA CIDADANIA,MINISTÉRIO DA CIDADANIA,202110,Cargo de Natureza Especial,3,3,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Direção e Assessoramento Superiores,10,9,1,90.0,10.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Direção e Assessoramento Superiores,15,15,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Direção e Assessoramento Superiores,3,3,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Direção e Assessoramento Superiores,4,4,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Direção e Assessoramento Superiores,4,3,1,75.0,25.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Direção e Assessoramento Superiores,6,5,1,83.33333333333333,16.666666666666668
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Funções Comissionadas do Poder Executivo,4,3,1,75.0,25.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Funções Comissionadas do Poder Executivo,4,4,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Funções Comissionadas do Poder Executivo,2,2,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Função Gratificada,7,4,3,57.142857142857146,42.857142857142854
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA ESPACIAL BRASILEIRA,202110,Cargo de Natureza Especial,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Comissionado de Assessoria,3,3,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Comissionado de Assessoria,19,20,-1,105.26315789473684,-5.2631578947368425
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Comissionado de Assessoria,3,3,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Assistência,2,2,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Assistência,1,2,-1,200.0,-100.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Direção,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Direção,4,4,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado Técnico,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado Técnico,95,95,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado Técnico,277,265,12,95.66787003610108,4.332129963898917
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado Técnico,67,67,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Gerência Executiva,10,10,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Gerência Executiva,45,44,1,97.77777777777777,2.2222222222222223
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES,202110,Cargo Comissionado de Gerência Executiva,4,4,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,11,11,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,8,8,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,13,13,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,3,3,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,80,78,2,97.5,2.5
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,40,38,2,95.0,5.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,10,8,2,80.0,20.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,4,4,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Função Gratificada,33,32,1,96.96969696969697,3.0303030303030303
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Função Gratificada,12,8,4,66.66666666666667,33.333333333333336
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",COMISSÃO NACIONAL DE ENERGIA NUCLEAR,202110,Função Gratificada,7,7,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,15,14,1,93.33333333333333,6.666666666666667
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,4,4,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Funções Comissionadas do Poder Executivo,37,29,8,78.37837837837837,21.62162162162162
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Funções Comissionadas do Poder Executivo,36,33,3,91.66666666666667,8.333333333333334
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Funções Comissionadas do Poder Executivo,5,5,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,7,7,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,7,7,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,20,15,5,75.0,25.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,52,48,4,92.3076923076923,7.6923076923076925
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,25,25,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,5,5,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,36,32,4,88.88888888888889,11.11111111111111
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,30,28,2,93.33333333333333,6.666666666666667
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,24,20,4,83.33333333333333,16.666666666666668
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,9,9,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Direção e Assessoramento Superiores,4,3,1,75.0,25.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,93,89,4,95.6989247311828,4.301075268817204
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,117,116,1,99.14529914529915,0.8547008547008547
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,145,129,16,88.96551724137932,11.03448275862069
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,27,25,2,92.5925925925926,7.407407407407407
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,2,2,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,31,30,1,96.7741935483871,3.225806451612903
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,29,27,2,93.10344827586206,6.896551724137931
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,6,6,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas do Poder Executivo,2,2,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas Técnicas,3,1,2,33.333333333333336,66.66666666666667
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas Técnicas,8,3,5,37.5,62.5
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas Técnicas,5,4,1,80.0,20.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Funções Comissionadas Técnicas,3,1,2,33.333333333333336,66.66666666666667
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Função Gratificada,99,93,6,93.93939393939394,6.0606060606060606
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Função Gratificada,61,51,10,83.60655737704919,16.39344262295082
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Função Gratificada,38,35,3,92.10526315789474,7.894736842105263
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Ministro de Estado,1,1,0,100.0,0.0
1988,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES","MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES",202110,Cargo de Natureza Especial,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,10,9,1,90.0,10.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Cargo de Direção,10,9,1,90.0,10.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,5,4,1,80.0,20.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,5,4,1,80.0,20.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,13,13,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,13,13,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,4,3,1,75.0,25.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,4,3,1,75.0,25.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,4,4,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,4,4,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,58,53,5,91.37931034482759,8.620689655172415
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,58,53,5,91.37931034482759,8.620689655172415
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,17,17,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,17,17,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,3,3,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,3,3,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,8,8,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Direção e Assessoramento Superiores,8,8,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,7,7,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,7,7,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,2,2,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas do Poder Executivo,2,2,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,4,4,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,4,4,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,7,7,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,7,7,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,17,17,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,17,17,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,34,34,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,34,34,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,9,9,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,9,9,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,5,5,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,5,5,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,18,18,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,18,18,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,7,6,1,85.71428571428571,14.285714285714286
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,7,6,1,85.71428571428571,14.285714285714286
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,37,35,2,94.5945945945946,5.405405405405405
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,37,35,2,94.5945945945946,5.405405405405405
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,30,29,1,96.66666666666667,3.3333333333333335
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Funções Comissionadas Técnicas,30,29,1,96.66666666666667,3.3333333333333335
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,34,32,2,94.11764705882354,5.882352941176471
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,34,32,2,94.11764705882354,5.882352941176471
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,27,21,6,77.77777777777777,22.22222222222222
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,27,21,6,77.77777777777777,22.22222222222222
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,35,35,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada Específica de Instituição de Ensino,35,35,0,100.0,0.0
41066,MINISTÉRIO DA DEFESA,COMANDO DA AERONAUTICA,202110,Função Gratificada,110,99,11,90.0,10.0
